1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,Family
3,6,17,0,11,45818.24950000001,5.61456298828125,115.12122989949752,22,3,25,34,23,21,6,29,38,40,5,17,26,13,14,11,21,27,4,19,0,0,0,0,0,1,1,3,1,3,1,0,0,0,0,1,0,1,2,3,1,1,6,0,0,0,0,2,2,1,0,0,3,2,0,2,0,0,3,5,1,1,0,1,0,0,0,0,3,1,0,3,4,0,0,5,0,2,1,3,0,0,0,7,0,2,0,1,1,1,1,1,4,4,2,0,1,1,0,1,0,0,0,2,0,0,2,0,6,2,0,1,0,3,0,0,0,2,0,2,1,0,3,0,0,3,0,0,0,3,1,3,0,1,2,2,0,0,0,0,1,1,1,1,1,1,0,4,0,2,0,0,1,2,0,2,3,5,2,1,0,3,5,1,0,1,0,1,1,3,2,0,0,0,4,5,0,0,0,0,0,0,1,1,1,0,1,0,1,0,2,2,1,0,1,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,1,0,1,4,0,1,0,4,1,0,0,0,1,1,2,1,3,0,1,1,1,2,0,1,0,0,1,1,2,3,1,0,2,0,0,0,1,1,0,0,0,3,0,1,1,1,0,2,1,0,0,1,3,4,0,2,0,0,3,1,1,0,2,1,0,1,2,1,7,0,1,0,0,0,3,0,3,0,2,0,3,3,1,0,0,1,0,2,0,0,0,1,2,1,1,0,0,0,2,0,0,0,2,1,0,5,0,1,0,0,0,3,2,1,2,1,2,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,2,0,0,1,0,1,0,1,2,1,1,1,3,2,0,1,1,0,0,1,0,0,0,0,1,2,1,3,0,0,1,1,1,2,0,0,1,2,0,0,1,1,0,4,1,0,1,2,3,2,0,0,0,3,0,1,1,0,2,0,0,1,3,101,101,89,46,58,21,20,9,0,19,0,1,19,22,9,8,9,1,15,4,1,1,14,23,1,13,6,9,1,14,0,6,16,6,18,22,0,0,35,16,26,Globin
1,7,1,0,13,15636.824899999985,7.93707275390625,110.1184852112675,16,1,8,6,7,6,7,7,9,17,2,1,5,3,6,13,12,11,2,3,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,1,0,0,0,0,0,0,1,0,1,1,1,2,0,0,1,0,0,0,1,1,0,1,0,2,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,2,1,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,1,2,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,52,37,18,12,22,12,0,2,0,4,0,0,6,7,3,2,10,0,11,0,1,0,5,4,0,1,2,3,0,4,0,4,7,1,2,13,0,1,17,4,11,Globin
1,11,2,0,14,15084.985399999983,7.96514892578125,106.23229154929565,20,1,9,4,7,11,11,2,11,17,2,2,6,1,3,14,7,10,1,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,1,0,2,0,1,2,0,1,1,0,0,0,0,1,0,2,0,2,0,1,1,0,0,0,0,0,4,1,3,0,0,0,0,0,1,3,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,2,1,0,1,1,0,0,1,0,1,1,0,2,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3,0,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,1,58,31,16,11,25,19,0,1,0,5,0,0,7,4,3,2,10,0,12,3,1,0,5,5,0,2,1,1,0,6,0,3,3,1,3,10,0,1,14,3,8,Globin
3,3,2,0,16,16933.214099999976,5.42108154296875,112.14049072847666,13,3,6,13,7,8,3,3,4,21,4,2,9,5,11,16,5,11,3,4,0,0,0,0,4,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,1,0,1,1,1,0,1,0,0,0,0,0,0,1,2,2,0,1,4,1,0,4,0,0,1,0,0,0,0,2,1,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,1,0,2,1,0,0,2,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3,51,39,26,14,18,14,2,3,0,9,0,2,4,8,5,1,7,1,5,3,2,0,3,5,0,3,5,3,0,7,0,0,7,0,4,14,0,1,12,4,9,Globin
2,9,6,0,9,15839.988399999986,7.12664794921875,107.7550231292516,18,2,9,5,7,13,9,4,11,17,3,6,3,3,3,9,6,14,2,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,0,0,0,0,1,4,0,2,1,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,1,1,1,1,2,1,0,0,0,0,1,0,0,0,1,1,2,0,1,1,1,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,2,0,1,2,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1,0,0,0,3,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,2,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,49,38,23,12,23,12,1,3,1,4,0,0,11,10,5,2,4,0,8,3,1,1,5,4,0,3,2,0,0,6,0,2,9,1,2,8,0,1,14,5,11,Globin
2,6,5,0,12,21404.363699999998,6.31903076171875,112.65454578947367,20,2,5,20,8,8,6,5,12,15,6,5,13,7,11,12,6,21,3,5,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,3,0,1,1,0,1,0,0,0,0,3,0,0,0,1,0,0,2,1,0,2,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,2,1,1,0,0,0,1,1,0,0,0,3,0,1,2,4,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,1,1,0,2,2,0,2,2,0,1,1,1,1,1,2,0,0,0,0,0,1,1,2,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,1,1,2,1,0,1,0,0,1,0,0,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,2,3,0,0,0,0,1,0,1,0,2,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,0,1,0,0,1,3,0,1,0,0,0,0,0,1,0,0,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,59,47,37,16,29,14,4,0,1,13,0,1,9,9,3,3,8,1,6,5,0,1,5,10,0,6,4,2,0,8,0,1,8,3,5,14,0,0,14,7,13,Globin
2,6,7,0,10,21496.457400000007,6.31500244140625,113.13924947368425,18,2,7,18,8,8,6,6,13,16,6,7,11,7,10,10,9,20,3,5,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,3,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,1,1,0,0,0,3,0,1,2,4,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,1,0,0,1,1,0,2,2,0,0,2,0,1,1,1,1,2,2,0,0,0,0,0,1,1,2,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,2,0,0,2,1,0,2,0,0,2,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,2,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,3,0,1,0,0,0,0,0,1,0,0,2,2,0,0,1,1,2,0,0,0,1,0,0,0,0,4,0,0,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,2,56,48,39,16,29,12,5,0,1,14,0,1,9,9,4,3,7,1,6,5,0,1,5,10,0,7,3,2,0,8,0,1,8,3,5,15,0,0,15,7,11,Globin
3,13,27,0,19,48205.5365,5.15679931640625,113.9610791962175,20,3,20,38,18,23,13,37,30,33,14,27,23,22,9,19,23,31,2,18,0,1,0,0,1,0,1,1,0,1,1,0,0,1,2,0,0,0,3,1,3,0,2,0,0,0,0,1,2,0,0,0,2,3,0,3,0,0,1,1,1,2,1,1,0,1,0,1,3,4,0,1,2,1,0,3,2,1,2,0,0,0,0,4,0,6,2,0,2,2,0,2,1,2,1,1,0,0,2,2,0,0,0,2,2,0,3,0,1,0,0,0,0,4,0,0,1,2,3,1,2,0,4,0,0,3,0,1,0,5,2,0,1,3,2,4,2,1,0,0,2,1,2,1,3,1,1,3,0,3,0,0,1,0,0,0,2,2,0,1,2,6,1,0,1,2,0,2,0,1,0,0,1,2,3,2,1,1,1,1,1,0,1,1,0,0,0,0,1,1,3,2,1,1,1,0,0,0,0,0,1,1,3,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,3,6,3,0,0,1,0,0,1,1,2,0,0,0,0,2,0,0,1,0,0,2,1,5,1,1,2,2,0,1,1,2,2,0,2,2,2,0,1,0,2,1,0,1,0,0,0,2,1,0,0,1,2,0,1,0,2,2,1,1,0,0,1,2,3,0,3,0,0,1,1,1,0,0,1,1,0,1,0,0,1,2,0,0,0,3,3,1,0,2,1,1,3,0,0,0,3,2,0,2,0,4,0,1,0,2,0,2,2,4,3,1,5,0,0,0,2,1,0,0,0,2,1,1,1,0,0,0,0,2,2,0,0,1,4,1,1,0,1,0,2,1,0,0,4,1,0,0,1,1,2,1,1,3,1,2,2,2,1,0,1,1,1,2,0,4,2,1,0,7,0,1,0,0,3,3,0,1,0,2,0,2,0,0,0,1,1,1,3,108,115,107,38,52,25,17,5,1,27,0,0,13,26,11,9,10,0,6,5,0,0,16,29,2,19,10,10,0,9,2,5,27,4,7,35,0,1,33,15,29,Globin
1,7,7,0,9,16202.618899999985,8.67059326171875,110.22189727891146,17,1,5,9,9,9,7,5,14,16,4,7,6,3,2,9,6,13,3,2,0,0,0,0,2,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,0,0,0,0,0,3,0,1,2,0,0,0,0,0,2,1,1,1,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,1,1,0,0,0,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,2,0,2,1,0,0,0,0,2,1,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,2,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,47,38,24,14,23,12,2,2,1,5,0,0,9,10,5,2,4,0,9,2,0,0,6,7,0,4,2,0,0,9,0,4,7,1,2,8,0,1,12,4,10,Globin
1,12,24,0,29,43924.631200000025,6.87603759765625,110.6413884130983,28,1,16,25,13,23,12,33,31,35,4,24,21,22,9,29,22,33,2,14,0,3,0,0,0,0,0,1,1,1,3,0,0,3,2,0,0,0,2,4,2,0,3,0,0,0,0,1,2,0,0,0,1,3,0,2,2,0,8,2,5,1,0,1,0,1,0,2,3,4,0,1,2,1,0,3,1,0,1,1,0,0,0,5,0,2,1,0,1,1,0,1,0,0,0,0,0,0,4,2,0,0,0,2,2,0,1,1,2,0,0,0,0,3,0,0,3,4,1,3,4,0,1,0,0,2,1,0,0,2,2,1,0,4,0,2,0,0,0,0,2,2,2,3,2,2,0,3,1,3,1,0,0,1,0,1,1,2,1,4,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,1,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,4,0,2,2,0,0,0,0,0,3,1,0,0,1,2,1,1,0,0,3,0,0,2,1,2,1,0,1,0,0,1,0,1,0,0,2,2,2,1,3,0,3,2,0,1,0,1,2,2,0,0,0,2,4,0,1,1,1,4,3,0,0,2,0,1,2,0,2,0,1,0,1,0,1,0,1,2,1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0,4,0,1,2,1,0,3,3,2,4,1,2,2,0,0,1,1,0,1,0,2,1,0,0,1,0,0,0,1,2,0,0,1,4,3,1,0,0,2,0,1,1,0,5,0,0,0,2,0,6,2,2,1,0,1,2,3,3,1,0,0,4,0,0,1,5,0,0,3,2,0,0,0,2,1,0,1,1,2,0,2,0,0,2,0,0,1,1,123,105,87,29,52,27,15,3,0,18,0,0,15,20,12,6,13,0,10,5,0,0,15,24,1,15,5,9,0,7,1,3,26,3,5,34,0,0,43,15,34,Globin
2,8,7,0,8,15878.056399999985,7.84613037109375,108.01398911564615,18,2,8,6,7,12,8,4,12,17,2,7,5,3,3,8,6,14,2,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,3,0,0,0,0,1,4,0,2,1,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,1,1,1,1,2,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2,0,1,2,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,2,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,2,49,37,24,12,23,12,2,3,1,3,0,0,10,9,5,2,4,0,8,3,1,1,6,5,0,4,2,0,0,6,0,2,9,1,2,8,0,1,14,4,11,Globin
2,5,6,0,17,21056.672800000008,9.55902099609375,115.06378579234976,8,2,11,12,2,12,5,12,17,12,6,6,7,11,15,17,10,8,3,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,2,1,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,1,2,1,0,0,2,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,4,0,1,1,0,0,0,0,0,1,1,0,1,2,0,0,1,0,2,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,1,0,3,2,0,2,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,2,0,1,0,1,2,0,0,1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,3,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,2,54,38,40,12,37,11,7,3,1,11,0,1,9,8,5,4,11,0,10,8,0,0,7,6,1,6,0,2,0,2,1,2,11,1,4,11,0,0,10,8,9,Globin
2,17,18,0,17,43991.14010000009,5.63006591796875,111.08873762626285,44,2,19,29,21,30,17,17,17,34,10,18,21,18,17,17,22,25,6,12,0,2,0,0,2,0,0,1,1,2,3,0,0,2,0,0,1,1,3,2,0,0,2,1,0,2,0,2,3,1,0,0,2,2,0,4,0,0,1,2,3,0,0,2,0,1,0,1,4,3,0,1,3,0,0,1,0,0,2,1,0,1,0,3,0,3,2,0,0,2,1,4,0,1,1,1,0,0,2,3,1,0,0,2,3,1,3,2,2,0,0,2,0,1,1,1,0,3,0,5,3,0,1,0,0,3,0,1,0,0,1,0,1,3,1,0,2,2,1,0,1,1,0,2,1,3,1,2,0,2,1,0,0,1,1,0,0,0,0,4,2,1,3,0,1,2,1,1,1,1,1,3,0,0,1,0,1,0,1,2,2,0,0,0,1,0,1,1,1,1,2,3,1,0,0,0,0,0,1,1,2,2,3,0,0,1,1,0,0,0,1,2,0,0,0,4,4,1,0,0,0,3,1,0,0,0,2,0,1,1,0,1,3,3,0,0,0,0,1,0,4,1,0,1,0,0,2,0,3,2,0,1,1,0,2,0,2,0,2,0,2,0,0,2,1,0,0,0,0,0,6,2,0,3,0,2,0,0,3,0,1,0,1,2,1,0,0,1,1,1,2,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,1,4,3,1,0,3,2,2,0,0,0,2,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2,0,1,4,0,0,0,0,0,0,1,3,0,0,0,2,1,1,3,0,0,3,0,2,5,0,1,1,1,2,0,1,1,0,0,2,3,0,5,0,0,0,0,0,1,2,0,0,1,1,2,0,2,0,0,2,1,1,0,1,3,0,0,2,2,1,0,0,1,0,1,0,2,4,0,3,1,2,0,0,0,1,2,134,86,84,39,51,37,13,11,0,15,0,1,10,15,12,6,18,0,19,6,0,0,11,21,1,14,8,7,1,10,1,3,29,5,10,31,0,0,34,8,30,Globin
